PrjName;Filter;RecordNo;AgentId;AgentUserName;PhoneNo;Language;LtCallDt;LtCallWd;LtCallST;CallDurS;CallDurM;LtQuestF;CallCnt;LtCallR;WaveNo;Priority;DialingMode;ResCompleted;IntLevel;ResTimeZone;CallNotes;RestrictionOverride;ResTimeSlot;LtCaseR;CyclePhoneNumber;ManualDialing;LANG;NAME;INT01;N1;N2_1;RegionA;R1;SCREE;T1;S1M1;S1M2;S1M3;S1M4;S1M5;S1M6;S1M7;S1M8;S1M9;S1M10;S2M1;S2M2;S2M3;S2M4;S2M5;S2M6;S2M7;S2M8;S2M9;S2M10;S3M1;S3M2;S3M3;S3M4;S3M5;S3M6;S3M7;S3M8;S3M9;S3M10;S4M1;S4M2;S4M3;S4M4;S4M5;S4M6;S4M7;S4M8;S4M9;S4M10;S5M1;S5M2;S5M3;S5M4;S5M5;S5M6;S5M7;S5M8;S5M9;S5M10;S6M1;S6M2;S6M3;S6M4;S6M5;S6M6;S6M7;S6M8;S6M9;S6M10;S7M1;S7M2;S7M3;S7M4;S7M5;S7M6;S7M7;S7M8;S7M9;S7M10;S8M1;S8M2;S8M3;S9M1;S9M2;S9M3;S9M4;S9M5;S9M6;S9M7;S9M8;S9M9;S9M10;S10;S11;S12;S13;S14A;S14B;RAUS;BYE;VOLL;INT;SQ;F6;PR_CODE;REG;DISTR;SETTL;IMPOR;TEL1;TEL2;TEL3;LSURN;LNAME;TEL4;TEL5;LSURN2;LNAME2;TEL6;TEL7;LSURN3;LNAME3;TEL8;RESPONDENT;TEL9;NOTE;KORR;F7;QN1;QN2;QN3;QN4;QN5;F8;QN6;QN7;QN8;F11;CB
Grupa 4.;1;2198;47;Agent.06;897635183;1;20210804;4;15:06:00;1277;21;462;3;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091114;;;94;105;;;;;;;;;;109;102;107;110;108;;;;;;;1;;;2;;2;3;4;2;108;;;;;;;;;;103;107;104;;;;;;;;1;4;1;2;4;1;4;2;1;4;;;;;;;;2;;;108;101;;7;7;9;8;4;4;4;1;5;0;1956;102;104;101;20;20;;99;100;CO;;;516786;;;;;456746405;;;;;;;;;;;;;;;;;1;;ultrices, viverra amet, parturient ac dictum sem in diam vel litora vitae massa. molestie elementum maximus taciti porttitor;;;;;;;;;;2,02E+11
Grupa 4.;1;2209;47;Agent.06;225552498;1;20210730;6;16:40:00;2086;35;462;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091169;;;223;103;;;;;;;;;;101;102;105;104;;;;;;;4;1;4;5;5;;;;;;108;104;101;102;110;103;106;;;;108;106;110;102;103;;;;;;2;3;3;2;2;2;5;3;4;3;4;2;2;2;;3;;3;;5;110;106;;3;9;1;6;7;8;2;10;4;7;1960;101;103;101;50;55;;99;100;CO;;;312004;;;;;;;;;;;;;;;;;;;;;;1;;non ultrices, in elementum Mauris condimentum. leo In Pellentesque quam Fusce ultrices, ultrices, aliquet, ornare elit, et P;;;;;;;;;;2,02E+11
Grupa 4.;1;2210;114;Agent.15;27842855;1;20210803;3;16:45:00;2132;36;462;5;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091186;;;542;999;;;;;;;;;;102;104;103;105;;;;;;;;2;3;4;1;;;;;;104;103;;;;;;;;;104;109;102;;;;;;;;5;2;3;1;4;5;2;3;4;5;;;1;1;;;;;;;107;104;;3;2;2;2;7;1;6;10;3;2;1985;102;105;101;40;30;;99;100;CO;;;744940;;;;;631536327;;;;;;;;;;;;;;;;;1;;dapibus lacinia felis. velit dui sed quam sagittis Lorem et ornare ipsum Integer dictum Fusce mus. nulla sed tortor;;;;;;;;;;2,02E+11
Grupa 4.;1;2218;114;Agent.11;735233172;1;20210810;3;14:22:00;548;9;462;18;CO;17;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32091219;;;886;108;106;109;;;;;;;;101;107;103;102;;;;;;;4;1;1;;;5;2;4;5;;107;102;106;110;;;;;;;108;103;106;109;105;;;;;;5;3;1;2;2;2;3;2;1;5;;4;;;;1;5;;;3;109;104;;4;99;7;6;2;7;9;1;6;7;1955;102;105;101;200;200;;99;100;CO;;;387796;;;;;;;;;;;;;;;;;;;;;;1;;sapien. condimentum. convallis Praesent quam sed scelerisque. metus, euismod a laoreet quis pellentesque Fusce malesuada a c;sapien. condimentum. convallis Praesent quam sed scelerisque. metus, euismod a laoreet quis pellentesque Fusce malesua;sapien. condimentum. convallis Praesent quam sed scelerisque. metus, euismod a laoreet quis pellentesque Fusce malesua;;;;;;;;2,02E+11
Grupa 4.;1;2223;59;Agent.09;142404867;1;20210730;6;14:40:00;1844;31;462;4;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091239;;;879;101;110;102;;;;;;;;106;107;108;109;;;;;;;3;5;;;;2;5;3;4;3;105;107;;;;;;;;;104;108;107;110;101;103;;;;;5;5;2;5;2;1;5;5;3;3;;;;;3;;2;;;;101;;;0;1;3;4;0;9;7;4;10;8;1980;101;104;101;220;220;;99;100;CO;;;844683;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa 4.;1;2231;51;Agent.02;487512058;1;20210729;5;14:32:00;1834;31;461;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091251;;;876;110;;;;;;;;;;109;;;;;;;;;;;;;;;;;;3;2;101;106;104;110;108;;;;;;103;102;101;106;104;105;;;;;2;1;1;5;4;4;3;5;3;3;1;;;5;;4;;1;;1;109;104;;5;10;6;3;6;99;4;10;1;9;1974;104;103;101;334;258;;99;100;CO;;;817831;;;;;724474176;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2262;40;Agent.02;219650770;1;20210804;4;15:08:00;1444;24;462;8;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091334;;;362;106;;;;;;;;;;110;105;101;;;;;;;;1;;;;1;3;;;;4;104;108;;;;;;;;;103;102;104;;;;;;;;1;1;3;1;5;4;2;2;1;1;;;;4;;;;4;;;104;101;109;6;1;3;0;0;5;8;6;1;0;1970;104;105;101;100;100;;99;100;CO;;;311793;;;;;796205141;;;;;;;;;;;;;;;;;1;;pretium commodo, scelerisque vestibulum et dictum quis Aliquam tincidunt tincidunt orci. lorem. euismod et sollicitudin vita;;;;;;;;;;2,02E+11
Grupa 4.;1;2269;59;Agent.03;664616018;1;20210730;6;18:17:00;1467;24;462;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091341;;;471;103;105;102;101;104;;;;;;109;110;106;;;;;;;;1;1;3;4;2;4;;;3;3;102;101;104;105;;;;;;;107;105;;;;;;;;;3;5;4;1;4;4;2;3;1;3;2;5;;4;2;;;;;;107;105;104;4;6;3;4;0;2;7;6;7;2;1972;104;105;101;250;225;;99;100;CO;;;881633;;;;;6444418;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa 4.;1;2270;63;Agent.12;794777877;1;20210730;6;17:04:00;1499;25;462;3;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091415;;;657;101;;;;;;;;;;110;104;105;103;107;108;102;;;;3;3;3;3;1;;5;4;;3;109;104;;;;;;;;;101;105;;;;;;;;;5;1;2;1;4;2;4;5;1;2;;;;3;;;;;3;;106;;;3;5;6;1;10;4;6;0;5;3;1999;102;104;101;520;500;;99;100;CO;;;868152;;;;;;;;;;;;;;;;;;;;;;1;;nascetur In Orci laoreet interdum convallis ornare at orci quis inceptos egestas interdum amet, sit platea porta vehicula. a;;;;;;;;;;2,02E+11
Grupa 4.;1;2283;114;Agent.05;980095875;1;20210730;6;11:17:00;392;7;462;2;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32091432;;;169;110;104;;;;;;;;;107;103;109;102;;;;;;;;4;5;3;;;2;;3;2;103;;;;;;;;;;101;109;108;110;103;107;105;106;;;4;1;4;2;2;4;4;4;5;3;;;2;;;;;;;;107;110;;4;6;1;9;6;7;8;10;9;6;1963;102;101;101;16;32;;99;100;CO;;;462665;;;;;652566598;;;;;;;;;;;;;;;;;1;;aliquam. mus. Suspendisse Fusce id vehicula. Cras suscipit vestibulum nisi. Etiam ut In id aliquet, sit eu hac consequat sap;;;;;;;;;;2,02E+11
Grupa 4.;1;2291;63;Agent.03;203030987;1;20210803;3;09:46:00;1461;24;462;5;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091452;;;824;102;106;101;;;;;;;;110;108;104;;;;;;;;5;3;;2;;1;;1;;3;105;;;;;;;;;;103;109;108;110;;;;;;;3;5;3;1;2;5;3;1;2;4;;;;;4;;;;;;105;110;;1;10;9;9;10;7;9;9;9;5;1940;102;102;101;1 000,00;1 000,00;;99;100;CO;;;378696;;;;;;;;;;;;;;;;;;;;;;1;;ad velit, ad massa. scelerisque. per mi viverra auctor Mauris tortor sed lobortis et faucibus et leo erat ornare egestas dui;;;;;;;;;;2,02E+11
Grupa 4.;1;2300;61;Agent.05;311163567;1;20210812;5;16:17:00;97;2;462;6;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091481;;;205;106;;;;;;;;;;109;107;105;104;108;110;102;;;;;5;;4;4;1;2;5;3;4;109;105;110;103;107;;;;;;104;107;;;;;;;;;5;2;1;2;2;4;1;4;3;3;;;4;;3;;1;;3;1;101;;;8;2;1;9;5;8;8;4;3;10;1957;103;103;101;15;11;;99;100;CO;;;660271;;;;;384407444;;;;;;;;;;;;;;;;;1;;orci montes, gravida nulla tortor Class Vivamus nisl et et eu quis sociosqu enim Integer vitae in Cras bibendum bibendum non;;;;;;;;;;2,02E+11
Grupa 4.;1;2309;53;Agent.02;238412283;1;20210802;2;12:35:00;1909;32;462;8;CO;8;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091509;;;314;107;101;108;105;;;;;;;104;102;106;;;;;;;;2;3;;5;5;4;3;3;;;101;107;110;108;109;;;;;;109;108;107;;;;;;;;4;5;1;3;5;2;5;4;1;4;1;;;;;;5;1;3;5;107;101;;5;2;2;10;5;4;0;3;8;0;1956;102;103;101;500;450;;99;100;CO;;;728822;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa 4.;1;2311;51;Agent.12;118641527;1;20210806;6;10:16:00;1317;22;462;4;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091536;;;263;104;101;;;;;;;;;108;103;102;;;;;;;;2;1;4;5;;;;5;;;105;101;108;110;;;;;;;101;103;102;106;104;110;;;;;5;4;5;5;3;5;4;2;3;4;3;;;;5;;;1;;2;110;;;4;99;8;99;9;0;10;3;3;7;1987;103;102;101;364;364;;99;100;CO;;;172543;;;;;;;;;;;;;;;;;;;;;;1;;lorem. bibendum eu venenatis bibendum a sed Donec enim Fusce bibendum vitae non sociosqu elit. neque, lobortis lobortis ac C;lorem. bibendum eu venenatis bibendum a sed Donec enim Fusce bibendum vitae non sociosqu elit. neque, lobortis loborti;;;;;;;;;2,02E+11
Grupa 4.;1;2316;114;Agent.06;518154848;1;20210730;6;15:13:00;2200;37;462;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091556;;;609;106;;;;;;;;;;107;101;108;109;110;;;;;;4;;;;;1;3;1;3;5;103;110;107;105;108;101;;;;;108;107;102;105;106;110;104;;;;3;5;5;5;2;3;2;1;4;1;2;;2;;4;;1;3;;2;107;110;;9;7;1;2;7;8;7;0;10;4;1937;104;104;101;11;8,5;;99;100;CO;;;387041;;;;;;;;;;;;;;;;;;;;;;1;;neque, Orci enim sed Sed aliquet sapien. In est. in elementum condimentum aptent scelerisque cursus Aliquam vitae sed vestib;;;;;;;;;;2,02E+11
Grupa 4.;1;2326;53;Agent.03;827958268;1;20210802;2;10:53:00;2262;38;462;4;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091598;;;486;107;108;;;;;;;;;106;101;104;;;;;;;;2;;;1;;3;1;3;;;105;104;107;;;;;;;;106;108;110;104;102;;;;;;5;4;5;3;2;2;2;4;1;1;;;;5;4;;5;;;;104;105;;3;1;3;10;9;99;5;2;3;2;1957;101;103;101;168;168;;99;100;CO;;;416497;;;;;262840127;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa 4.;1;2329;51;Agent.05;394586955;1;20210802;2;10:40:00;1579;26;462;3;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091623;;;924;105;102;;;;;;;;;101;104;107;103;;;;;;;5;5;2;4;2;;3;;;;101;;;;;;;;;;105;103;109;104;110;102;101;106;;;1;3;2;2;1;2;3;3;5;4;4;;;;;;;;;;103;108;;5;5;6;8;5;6;1;5;10;1;1961;104;105;101;1 600,00;1 600,00;;99;100;CO;;;840542;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa 4.;1;2341;61;Agent.06;414647821;1;20210812;5;13:25:00;1067;18;462;10;CO;4;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091649;;;651;109;105;;;;;;;;;108;103;101;106;110;104;;;;;5;;1;2;5;1;;4;5;2;109;107;108;;;;;;;;109;103;110;101;106;105;107;;;;1;3;3;4;4;3;3;4;1;3;;;;;;;4;4;4;;104;105;108;2;8;7;1;5;10;5;10;3;7;1964;103;104;101;500;400;;99;100;CO;;;235648;;;;;;;;;;;;;;;;;;;;;;1;;egestas Cras est, mus. quam lorem. nisi. tellus eu tincidunt sapien. dapibus odio metus Mauris odio orci posuere. tortor ege;egestas Cras est, mus. quam lorem. nisi. tellus eu tincidunt sapien. dapibus odio metus Mauris odio orci posuere. tort;egestas Cras est, mus. quam lorem. nisi. tellus eu tincidunt sapien. dapibus odio metus Mauris odio orci posuere. tort;;;;;;;;2,02E+11
Grupa 4.;1;2343;47;Agent.06;219248321;1;20210730;6;11:45:00;2005;33;462;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091662;;;363;101;;;;;;;;;;104;106;110;105;;;;;;;1;;;4;1;3;;;;2;101;110;108;106;;;;;;;109;103;101;107;;;;;;;5;2;2;2;1;5;2;3;4;3;3;;;;;3;;2;;2;106;101;;0;4;3;99;9;3;10;1;7;1;1979;102;103;101;89;89;;99;100;CO;;;431657;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2355;61;Agent.07;708776272;1;20210804;4;10:46:00;1316;22;462;3;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32091681;;;177;104;106;102;103;;;;;;;108;;;;;;;;;;;5;5;4;;2;;1;;;107;101;109;105;104;;;;;;104;102;109;;;;;;;;5;4;1;4;2;2;2;2;5;1;5;;;2;4;;2;;5;;110;101;;10;2;7;5;10;6;10;4;1;4;1957;101;105;101;100;100;;99;100;CO;;;786010;;;;;875768338;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2420;57;Agent.11;255726335;1;20210802;2;10:48:00;1402;23;462;2;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092084;;;450;103;102;108;101;;;;;;;110;109;106;104;;;;;;;5;2;4;4;;1;;1;3;3;102;;;;;;;;;;105;106;102;109;;;;;;;2;1;1;2;1;5;4;2;1;4;;3;;;;;;;;;200;;;0;99;0;8;5;7;6;6;5;8;1980;103;103;101;70;70;;99;100;CO;;;636748;;;;;683693351;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2422;57;Agent.10;613886471;1;20210802;2;09:47:00;2182;36;462;2;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092098;;;501;108;102;101;104;105;109;;;;;110;107;;;;;;;;;2;1;;2;1;;5;2;1;5;101;103;110;105;108;102;;;;;101;105;103;107;108;;;;;;4;3;4;2;2;3;5;3;1;1;3;2;5;;4;;;1;;4;103;102;101;1;7;2;3;8;0;7;0;4;3;1960;104;102;101;50;50;;99;100;CO;;;313623;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2432;47;Agent.03;121782379;1;20210806;6;13:27:00;1916;32;462;6;CO;4;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092151;;;630;103;;;;;;;;;;105;108;102;106;;;;;;;;2;2;;2;3;;3;;;108;101;106;103;107;109;105;;;;102;;;;;;;;;;2;1;3;2;4;1;1;3;5;2;5;;3;;2;4;1;5;2;;109;110;;2;9;8;1;0;2;9;0;0;1;1966;101;994;101;3 000,00;3 000,00;;99;100;CO;;;873509;;;;;374644961;;;;;;;;;;;;;;;;;1;;quam Fusce Fusce taciti dis scelerisque. Nullam malesuada Phasellus quam ut commodo, orci odio In libero egestas Fusce justo;;;;;;;;;;2,02E+11
Grupa 4.;1;2437;114;Agent.06;202177027;1;20210804;4;09:37:00;1550;26;462;4;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092179;;;27;107;103;102;;;;;;;;108;101;;;;;;;;;2;1;5;;;;2;4;;;103;105;101;102;;;;;;;107;102;110;106;101;105;;;;;5;2;5;2;1;1;5;5;4;4;5;1;5;;5;;;;;;102;106;;3;3;99;9;8;2;7;5;5;6;1991;102;103;101;500;500;;99;100;CO;;;350832;;;;;;;;;;;;;;;;;;;;;;1;;non blandit Sed vestibulum Phasellus litora bibendum orci commodo turpis, suscipit Cras volutpat, volutpat, ad id Cras dictu;;;;;;;;;;2,02E+11
Grupa 4.;1;2438;40;Agent.02;243427625;1;20210730;6;14:37:00;1462;24;462;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092182;;;657;105;108;110;;;;;;;;106;102;101;109;;;;;;;2;1;;;4;1;;2;3;4;107;105;109;110;103;;;;;;110;102;109;105;;;;;;;2;2;5;2;4;3;5;5;4;3;;;5;;1;;4;;1;5;104;;;2;8;99;1;7;0;3;10;4;9;1955;101;102;101;145;145;;99;100;CO;;;587610;;;;;;960746231;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2442;51;Agent.09;819621092;1;20210805;5;10:55:00;2526;42;462;3;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092233;;;592;108;102;107;110;;;;;;;106;105;104;103;;;;;;;;2;5;5;4;2;4;3;;4;101;106;102;104;110;109;;;;;108;102;;;;;;;;;1;3;2;5;3;5;4;5;2;2;3;5;;5;;4;;;2;4;102;108;;7;7;5;3;7;5;7;3;9;1;1948;101;105;101;200;160;;99;100;CO;;;903904;;;;;261136517;;;;;;;;;;;;;;;;;1;;Donec condimentum Nullam felis. vel Cras nisl eget condimentum orci. convallis tempus vestibulum ipsum tempus sem turpis, ve;;;;;;;;;;2,02E+11
Grupa 4.;1;2446;61;Agent.11;535951525;1;20210803;3;17:54:00;1677;28;462;3;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092237;;;733;106;109;;;;;;;;;103;104;105;101;;;;;;;4;;1;2;2;1;;;3;;103;102;110;101;106;105;;;;;104;102;105;110;103;107;;;;;2;5;5;3;4;5;1;5;4;2;1;2;1;;5;5;;;;1;110;106;;8;2;10;5;10;5;5;4;7;0;1958;104;104;101;100;88;;99;100;CO;;;645689;;;;;;;;;;;;;;;;;;;;;;1;;Cras sapien. elit, Fusce Lorem dolor sollicitudin malesuada Suspendisse diam venenatis tincidunt. eu luctus, elementum Cras;Cras sapien. elit, Fusce Lorem dolor sollicitudin malesuada Suspendisse diam venenatis tincidunt. eu luctus, elementum;Cras sapien. elit, Fusce Lorem dolor sollicitudin malesuada Suspendisse diam venenatis tincidunt. eu luctus, elementum;;;;;;;;2,02E+11
Grupa 4.;1;2452;57;Agent.12;425410047;1;20210803;3;12:28:00;903;15;462;6;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092245;;;368;101;106;107;;;;;;;;103;104;102;108;;;;;;;5;2;4;1;;3;1;2;;;108;110;106;;;;;;;;103;106;101;110;102;104;105;;;;2;5;3;2;3;5;2;3;3;5;;;;;;3;;4;;4;102;;;1;2;9;9;0;9;3;3;6;4;1987;102;101;101;700;580;;99;100;CO;;;208245;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa 4.;1;2457;45;Agent.06;382856033;1;20210802;2;14:54:00;2398;40;462;7;CO;4;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092257;;;855;106;105;;;;;;;;;109;;;;;;;;;;;;;;1;1;;;3;;108;103;107;;;;;;;;104;106;110;;;;;;;;2;5;5;1;5;2;4;1;1;2;;;1;;;;3;2;;;105;101;107;2;0;0;2;6;10;2;9;2;4;1956;103;101;101;11;11;;99;100;CO;;;681099;;;;;351330335;;;;;;;;;;;;;;;;;1;;Cras sem Cras In vel consectetur aliquam. tortor ad ipsum tortor pretium turpis, Class Lorem ornare Vivamus in consectetur s;;;;;;;;;;2,02E+11
Grupa 4.;1;2479;45;Agent.13;69787424;1;20210730;6;15:32:00;1322;22;462;3;CO;3;0;0;1;0;0;;0;0;CO;1;0;PL;;LQ;;;32092303;;;345;106;;;;;;;;;;107;108;105;;;;;;;;;;;;5;4;1;5;;;101;104;105;103;106;108;102;;;;101;109;110;106;;;;;;;4;4;5;1;3;4;5;1;2;3;3;2;1;2;5;1;;3;;;101;;;4;6;3;2;9;0;5;5;2;9;1982;101;102;101;350;420;;99;100;CO;;;128666;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa 4.;1;2484;47;Agent.10;170160752;1;20210802;2;10:58:00;1646;27;462;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092309;;;846;103;105;109;110;101;;;;;;104;;;;;;;;;;4;;4;2;3;;;;4;2;107;106;102;105;;;;;;;107;;;;;;;;;;5;4;1;3;4;5;1;1;1;3;;5;;;5;5;3;;;;105;;;0;5;8;9;3;1;9;8;9;7;1963;103;103;101;95;88;;99;100;CO;;;787955;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2,02E+11
Grupa 4.;1;2489;114;Agent.15;69314655;1;20210731;7;13:06:00;1630;27;462;2;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092323;;;431;109;101;;;;;;;;;102;106;108;107;110;;;;;;1;5;;;;5;1;2;3;1;104;;;;;;;;;;105;103;109;101;102;;;;;;5;4;1;1;3;5;4;3;4;4;;;;2;;;;;;;110;103;;10;2;10;4;3;6;4;5;8;7;1957;101;103;101;44;80;;99;100;CO;;;775633;;;;;338214585;;;;;;;;;;;;;;;;;1;;est. posuere. lectus, nostra, porta dis et condimentum. tortor;;;;;;;;;;2,02E+11
Grupa 4.;1;2500;47;Agent.06;718267168;1;20210810;3;11:59:00;1846;31;462;9;CO;6;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092344;;;822;107;;;;;;;;;;108;106;;;;;;;;;;;;;;5;5;2;;;103;;;;;;;;;;102;103;104;109;107;108;;;;;2;2;1;1;2;3;3;3;4;3;;;1;;;;;;;;108;104;;1;6;7;5;8;99;10;5;3;0;1944;101;103;101;550;550;;99;100;CO;;;232192;;;;;935767962;;;;;;;;;;;;;;;;;1;;sit lobortis. sagittis. Phasellus montes, dis Lorem Fusce eleifend lacinia. diam pellentesque Integer erat fringilla malesua;sit lobortis. sagittis. Phasellus montes, dis Lorem Fusce eleifend lacinia. diam pellentesque Integer erat fringilla m;;;;;;;;;2,02E+11
Grupa 4.;1;2504;53;Agent.12;845496343;1;20210805;5;12:12:00;1784;30;462;4;CO;4;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092355;;;555;109;108;;;;;;;;;102;105;;;;;;;;;;999;;;1;;;3;1;;102;104;101;109;108;106;;;;;103;107;102;108;109;;;;;;5;4;4;5;1;4;1;2;2;5;3;2;;5;;3;;5;2;;200;;;5;10;4;2;4;7;2;8;3;2;1977;101;101;101;60;80;;99;100;CO;;;463798;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2509;59;Agent.10;162441153;1;20210810;3;09:18:00;1348;22;462;5;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092360;;;7;102;104;107;109;;;;;;;110;106;108;101;;;;;;;2;2;;4;;5;1;2;3;2;110;106;101;102;;;;;;;110;103;105;107;108;;;;;;5;4;5;3;2;3;2;5;3;1;5;4;;;;5;;;;5;107;105;;1;6;10;0;6;1;8;3;8;2;1978;103;104;101;40;60;;99;100;CO;;;527318;;;;;;;;;;;;;;;;;;;;;;1;;neque torquent et lectus, Donec;;;;;;;;;;2,02E+11
Grupa 4.;1;2520;47;Agent.12;292559246;1;20210805;5;09:51:00;2002;33;462;8;CO;2;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092368;;;238;104;109;;;;;;;;;102;108;;;;;;;;;;1;;2;;;;1;2;;110;101;104;108;;;;;;;101;102;;;;;;;;;2;1;3;3;2;3;1;3;4;3;5;;;2;;;;2;;2;101;106;;0;8;7;4;2;1;10;0;8;7;1938;103;104;101;20;20;;99;100;CO;;;343001;;;;;181721885;;;;;;;;;;;;;;;;;1;;libero non dapibus nisi. sagittis. lacinia placerat. sit Cras natoque litora sed non vulputate velit sed suscipit platea vul;libero non dapibus nisi. sagittis. lacinia placerat. sit Cras natoque litora sed non vulputate velit sed suscipit plat;;;;;;;;;2,02E+11
Grupa 4.;1;2527;45;Agent.11;374514579;1;20210812;5;10:36:00;1345;22;462;16;CO;9;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092376;;;974;101;;;;;;;;;;108;105;109;104;107;106;;;;;1;;;4;3;2;3;3;1;;101;107;104;108;;;;;;;109;;;;;;;;;;5;2;5;5;1;1;2;5;3;1;5;;;1;;;1;2;;;101;;;6;9;9;0;8;8;3;4;3;6;1991;104;104;101;10;10;99;99;100;CO;;;356451;;;;;;;;;;;;;;;;;;;;;;1;;vitae sociosqu ante. ad dapibus, gravida ligula a parturient vitae parturient sem lacinia. pretium vitae dui. lorem. Donec l;vitae sociosqu ante. ad dapibus, gravida ligula a parturient vitae parturient sem lacinia. pretium vitae dui. lorem. D;;;;;;;;;2,02E+11
Grupa 4.;1;2537;55;Agent.02;631461662;1;20210730;6;16:35:00;1765;29;462;1;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092393;;;575;107;;;;;;;;;;109;110;;;;;;;;;;;;;;;3;;1;2;105;108;102;109;107;101;;;;;107;108;102;;;;;;;;5;4;5;3;4;4;5;1;4;1;4;1;;;3;;3;5;4;;107;;;1;9;9;1;4;3;7;2;6;8;1944;104;104;101;600;430;;99;100;CO;;;370945;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;
Grupa 4.;1;2538;47;Agent.03;115273194;1;20210802;2;13:05:00;2239;37;462;3;CO;1;0;0;1;0;0;;0;0;CO;1;0;PL;;JA;;;32092403;;;455;103;102;108;107;;;;;;;106;;;;;;;;;;;2;3;;;5;3;3;;;104;103;109;106;;;;;;;107;101;102;106;;;;;;;3;2;5;3;2;1;4;4;5;5;;;1;2;;3;;;3;;102;;;99;8;6;99;6;8;10;2;8;6;1957;103;105;101;400;350;;99;100;CO;;;426295;;;;;;;;;;;;;;;;;;;;;;1;;euismod sed facilisis. Mauris in diam Fusce Phasellus scelerisque platea eget est porttitor;;;;;;;;;;2,02E+11
